localite_ID_renacom,latitude,loc_type,locality,longitude,n_bureau,n_population_2001,n_population_2012,n_voters
433,18.26,PE,DANNAT,7.32,1,215,,0.0
434,21.0,PE,TAGAZA,9.75,1,19,,0.0
435,18.74,PE,ZIGUILAO,8.2,1,185,,0.0
436,18.55,PE,TIGUEFENE,7.76,1,60,,0.0
437,18.01,PE,ANOUMAKARANE (JIKAT),7.82,1,285,,0.0
438,19.16,VA,OUMARAT,8.01,1,105,,0.0
439,18.57,PE,ELIG,7.77,1,103,,0.0
440,18.75,PE,ARAGH,7.66,2,429,,505.0
441,18.27,PE,INTADE NEWENE,7.84,1,362,,0.0
442,19.24,PE,ZORIKA,7.88,1,17,,84.0
443,19.17,PE,EROUG,7.98,1,214,,0.0
444,18.61,PE,TANOUT-NAWER,7.84,1,147,,0.0
445,18.4,PE,ANEKER,7.9,1,554,,161.0
446,18.4,PE,GOUGARAM,7.82,1,779,,0.0
447,18.63,PE,MAYATT,7.76,2,197,,480.0
448,19.17,PE,ANOU-ZAGARAN,7.91,1,130,,0.0
449,18.34,PE,TALATT,7.82,1,283,,0.0
450,18.25,PE,TEGOUNOUTE,7.86,1,456,,0.0
451,19.04,VT,SOULOUFET,8.47,1,289,,0.0
452,19.08,VA,IFEROUANE,8.42,1,1918,,0.0
453,19.43,VA,TADAK,8.8,1,208,,0.0
454,19.73,VA,ZAGADO,9.0,1,131,51.0,0.0
455,18.59,CPT,TCHINTOULOUST,8.79,3,734,,736.0
456,19.8,CPT,EWAY,8.8,1,71,,0.0
457,19.04,PE,TCHINFINITEN,8.45,1,190,,0.0
458,19.11,PE,ETAGHAS,8.39,1,60,,0.0
459,18.62,PE,AFISS,8.65,1,83,,0.0
460,19.36,PE,TCHINYERANE,6.28,1,271,,0.0
461,18.36,PE,TCHISTAN,8.06,1,332,228.0,359.0
462,18.21,PE,AGUELAL,8.16,1,548,,0.0
463,19.2,PE,TEDEKAL,8.16,1,20,,0.0
464,18.51,PE,SIDAWET,8.08,1,391,,0.0
465,18.25,PE,FARES,10.09,1,15,68.0,0.0
466,19.32,PE,TEZIRZEYT,8.85,1,61,,0.0
467,18.67,PE,FODET,8.7,1,70,,0.0
468,18.65,PE,TEFISS,7.99,1,918,,0.0
469,18.44,PE,TCHINWINIL,8.12,1,224,,0.0
470,18.41,PE,TCHINWIRMA,8.09,1,293,,0.0
471,19.09,PE,TAGHMEURT,8.43,1,51,,0.0
472,18.13,VT,TASSALOUETTE,8.77,1,483,,0.0
473,18.11,VA,TIMIA,8.78,1,1734,2210.0,0.0
474,18.01,VA,TEFARAOU,8.49,1,294,,0.0
475,18.07,VT,ABARAKAN,8.68,1,733,828.0,465.0
476,18.07,VA,KRIP-KRIP,8.66,1,706,263.0,0.0
477,17.9,VA,IMBIZGAN,7.35,1,225,,0.0
478,18.06,VA,OUFEN,8.44,2,209,454.0,447.0
479,18.9,VA,TCHIROZERINE-MOSQUEE,7.9,1,49,,0.0
480,17.99,VA,IDOUADENE,8.55,1,459,,0.0
481,21.0,PE,TAGHERIS,9.0,1,283,,0.0
482,18.46,PE,ZOMO,8.94,1,235,205.0,309.0
483,18.41,PE,ASSODE,8.62,1,169,,0.0
484,17.88,PE,TELMILT,7.43,1,117,,0.0
485,17.92,PE,FICHAT,7.24,1,233,,0.0
486,17.91,PE,ABALAJIWAD,7.19,1,101,,0.0
487,18.04,PE,TEWATE,8.19,1,735,,0.0
488,18.24,VA,ZOO BABA,13.05,1,85,,0.0
489,18.81,VA,AQUER,12.9,1,140,,0.0
490,19.17,VT,TCHIDIRISSOU,12.9,1,16,,0.0
491,19.13,VA,ACHINOUMA,12.92,1,519,581.0,321.0
492,19.08,VA,ARGUI,12.92,1,492,485.0,279.0
493,19.0,VA,DIRKOU,12.89,9,4485,7204.0,2570.0
494,18.97,VA,CHIMOUNDOUR,12.9,1,970,,0.0
495,18.92,VA,BEZZA,12.89,1,226,255.0,132.0
496,19.35,VT,LATEY,12.87,1,98,162.0,0.0
497,19.37,VA,ANNEY,12.9,1,1058,,0.0
498,19.34,VA,EMTILHOUMAL,12.92,1,207,,0.0
499,20.96,VA,CHIRFA,12.34,1,208,288.0,308.0
500,21.09,VA,YABA,12.27,1,196,42.0,29.0
501,20.2,VA,SIGUEDINE,12.97,1,485,,0.0
502,18.31,VA,FACHI,11.29,4,2568,2215.0,1080.0
503,13.54,VA,WAWOU,13.04,1,199,,0.0
504,13.53,VA,FEDAGA,13.03,1,34,,0.0
505,13.84,VA,TCHOUKOUDJANI I ET II (TCHOUKOUDJANI N'JARWA),13.2,1,132,,0.0
506,13.72,VT,BOULA GONI,13.34,1,130,,0.0
507,13.69,VA,BOSSO,13.3,6,3062,4767.0,2427.0
508,13.67,VA,BOULAGANA,13.29,2,798,,580.0
509,13.65,VA,GAMGARA I,13.27,1,445,,0.0
510,13.55,VT,KIARI KAARI,13.19,1,389,,0.0
511,13.54,VT,ISSOURI,13.2,1,334,,0.0
512,13.52,VT,N'GAMA,13.19,1,136,168.0,0.0
513,13.52,VT,DAGOUM,13.14,1,309,,0.0
514,13.54,VA,RILLE,13.17,2,273,288.0,529.0
515,13.6,VA,GOGONE,13.24,2,732,,526.0
516,13.58,VT,N'GONGOURO,13.22,1,149,,0.0
517,13.6,VA,BOULAYI,13.22,2,715,,816.0
518,13.52,VA,BASSA,12.95,1,724,1217.0,280.0
519,13.8,VT,YARWA GANA,13.24,1,49,,0.0
520,13.8,VA,YARWA GANA,13.24,1,75,,0.0
521,13.52,VA,KIESSA KOURA (TCHASSA KOURA),13.0,1,187,,0.0
522,13.54,VA,FOWARAM,13.07,1,117,,180.0
523,13.62,VA,BAGUE KARARY (BAGUE KESSA KOURA),13.05,1,432,,0.0
524,13.51,VA,BANDI GANA,12.95,1,141,,0.0
525,13.55,VA,DJABALAM,13.0,1,330,,0.0
526,13.51,VA,BANDI KOURA,12.95,1,211,,0.0
527,13.55,VA,KILBOUA JETKO II,13.0,1,57,,0.0
528,13.55,VA,KILBOUA JETKO I,13.0,1,270,,0.0
529,13.7,VA,BANDIBOULA BRIN,13.32,1,471,,0.0
530,13.57,VT,KESSA N'GALOUA,13.24,1,12,,0.0
531,13.57,VA,MARIAKRADI,13.22,1,277,,0.0
532,13.62,VA,ABADAM I,13.25,1,412,1503.0,0.0
533,13.62,VA,ABADAM II,13.25,1,643,,0.0
534,13.55,VA,DJOUNBUTOURI II (KANDILLAM DJOUGOUTOURI II),13.13,1,331,,0.0
535,13.55,VA,DJOUNBUTOURI I (KANDILLAM DJOUGOUTOURI I),13.14,1,116,,0.0
536,13.88,VA,BARWA (GANA),13.17,1,640,,0.0
537,13.52,VT,FOWA BOULA,12.97,1,299,577.0,0.0
538,13.54,VT,KESSA BASSA,12.94,1,295,,0.0
539,13.6,VT,TCHIN GOWA,12.97,1,112,,0.0
540,13.55,VT,WOUR,12.94,1,340,451.0,0.0
541,13.55,VT,MILLE,12.95,1,70,147.0,0.0
542,13.56,VT,DAPTA,12.97,1,32,,0.0
543,13.88,VA,BARWA (KOURA + GANA),13.17,1,830,,0.0
544,13.77,VT,KANTANARI,13.23,1,95,,0.0
545,13.77,VA,WORIO,13.23,1,11,,0.0
546,13.74,VA,YEBI KINJA,13.29,1,705,,0.0
547,13.79,VT,BOUKAR BOUYARI,13.24,1,132,149.0,0.0
548,13.77,VA,TOUBARAM,13.24,1,213,,0.0
549,13.83,VA,FIEBOULAKOURA,13.21,1,64,,0.0
550,13.52,VT,BOUYI,13.12,1,528,,0.0
551,13.54,VA,DJABOULLAM,13.07,1,399,998.0,0.0
552,13.62,VA,MALLAM DJARADI,13.09,1,187,,0.0
553,13.62,VT,ABDOU BOUDJIRI,12.97,1,45,,0.0
554,13.59,VA,BILLIDJERI,12.97,1,76,,0.0
555,13.55,VA,FOWARAM,13.05,1,376,,180.0
556,13.52,VA,N'GUIRMARAM,12.97,1,531,,0.0
557,13.64,VA,GAMGARA II,13.27,1,1092,503.0,0.0
558,13.72,VA,MAMOURI,13.35,1,249,451.0,292.0
559,13.54,VT,MANIRAM TCHOUKOUYE,12.99,1,101,,0.0
560,13.55,VT,MANIRAM,12.99,1,174,,448.0
561,13.52,VA,FOWA,12.99,1,45,41.0,0.0
562,13.54,VT,KOULBOUA TCHOUKOU,12.99,1,197,,0.0
563,13.55,VT,DJAKADI,13.0,1,118,,0.0
564,13.52,VA,KOUDOUDOU,13.0,1,693,,0.0
565,13.65,VA,NGOURGOUROME,13.27,1,225,,0.0
566,13.54,VT,KOUMADOU,13.1,1,380,,235.0
567,13.52,VA,TCHASSALA,13.12,1,354,633.0,369.0
568,13.55,VA,DAGAYA DEGUILLA (DIGAYA),13.05,1,1253,,0.0
569,13.88,VA,BARMA (KOUA GANA),13.17,1,837,,0.0
570,13.84,VA,YARWA KOURA,13.27,1,78,,0.0
571,13.88,VA,BARWA,13.17,1,59,,0.0
572,13.6,PE,KAOURE,13.14,1,128,,0.0
573,13.85,PE,N'GA BOULBE,13.19,1,1626,,0.0
574,13.69,PE,BASSOURI,13.04,1,45,,0.0
575,13.79,ILE,BOULTOUNGOUR,13.35,1,571,,0.0
576,13.67,ILE,N'GOUBA,13.19,1,635,,0.0
577,13.72,ILE,BALOUA,13.32,1,7,,0.0
578,13.74,VA,BOULA BRIN (YEBI BOULA BRIN),13.29,1,435,,0.0
579,13.22,VA,KOGOURI,12.3,1,193,,0.0
580,13.19,VT,KEISSA KANDILLA,12.47,1,142,,0.0
581,13.19,VT,ARI KARAMARI,12.47,1,142,,0.0
582,13.2,VA,GREMA GABERI,12.52,1,60,,381.0
583,13.12,VT,KIRI KOUYO,12.35,1,117,,0.0
584,13.1,VT,AFOFO GAYA,12.35,1,88,,0.0
585,13.1,VT,N'DAOURODI,12.4,1,233,368.0,325.0
586,13.12,VA,ARI BOUDOUMARI,12.39,1,66,,0.0
587,13.5,VA,IRARA,12.24,1,153,201.0,0.0
588,13.35,VA,KARDJOUMTILO,12.3,1,221,,0.0
589,13.45,VA,KASSATCHIA,12.19,1,152,,217.0
590,13.25,VT,ABDOURI,12.25,1,165,,0.0
591,13.24,VA,N'GUIBIRI,12.27,1,137,,0.0
592,13.25,VA,ALADJIRI,12.32,1,281,,270.0
593,13.6,VA,KANDIL DOGO,12.17,1,126,153.0,0.0
594,13.19,VA,GONIDI,12.39,1,380,579.0,234.0
595,13.25,VA,MALAM KOURNADI,12.3,1,720,,389.0
596,13.47,VA,PUITS DE ELHADJI DJODA,12.35,1,199,,0.0
597,13.42,VT,DJAKIRI,12.48,1,327,322.0,0.0
598,13.37,VA,DJOULOUM SAYAM (SAYAM DJOULOUM,12.5,1,178,,0.0
599,13.19,VA,ADJIRI,12.55,2,635,936.0,486.0
600,13.15,VA,MOROWYE,12.47,1,349,,0.0
601,13.09,VT,GOIRRA,12.37,1,65,,0.0
602,13.08,VT,DOCHE(SAMARI),12.37,1,17,,0.0
603,13.11,VA,SAMARI,12.4,1,49,75.0,0.0
604,13.09,VA,BARE WASSE,12.48,1,480,,0.0
605,13.13,VT,MAIWA,12.38,1,182,,0.0
606,13.19,VA,MALAM BOUCARDI,12.52,1,610,,0.0
607,13.22,VA,LOUMBARAM,12.55,1,456,,0.0
608,13.27,VT,BOUDOURI,12.48,1,34,46.0,0.0
609,13.34,VA,MAI MOUSSARI,12.45,1,172,,259.0
610,13.15,VT,MALAM KOULARI,12.43,1,38,,0.0
611,13.17,VA,WONDORI,12.45,1,317,437.0,0.0
612,13.3,VT,MALLAM GAMARI,12.52,1,118,,0.0
613,13.18,VT,MALA WARI,12.38,1,78,,0.0
614,13.21,VA,MALLAM BASSAMIRI,12.37,1,118,,0.0
615,13.33,VA,MAISSIRODI,12.38,1,574,924.0,419.0
616,13.27,VA,GARIN TOUDOU(MAIGANARI),12.37,1,392,,0.0
617,13.29,VT,MALAM MINADI,12.27,1,354,,0.0
618,13.45,VA,DOUNGASS (DINGASS KOURA),12.29,1,135,,0.0
619,13.6,VT,BIDOUA,12.25,1,76,119.0,0.0
620,13.6,VT,GORIDI I,12.19,1,39,,0.0
621,13.58,VT,GORIDI II,12.18,1,63,,0.0
622,13.67,VT,NODJIA,12.27,1,144,53.0,0.0
623,13.6,VA,NOURIBABAWA,12.22,1,289,,0.0
624,13.32,VA,DANDIARI KIARI(KORZORI),12.37,1,139,,0.0
625,13.57,VT,GARAADA KABI,12.33,1,133,,0.0
626,13.62,VT,BOUKARDI,12.88,1,293,324.0,0.0
627,13.19,VA,GAGAMARI,12.42,2,1102,,799.0
628,13.44,VA,TCHIGAMARI,12.37,1,591,744.0,443.0
629,13.64,VT,BARDERI,12.19,1,51,150.0,0.0
630,13.7,VT,KOUNOUMARI,12.22,1,84,124.0,134.0
631,13.68,VA,N'JOULOU KIRIBE,12.18,1,235,,0.0
632,13.68,VA,N'JOULOU MALAM,12.15,1,71,171.0,0.0
633,13.17,VA,MOURIMADI,12.39,1,404,499.0,267.0
634,13.37,VT,MALLAM BOUKARDI,12.39,1,115,,0.0
635,13.14,VT,BAGOUROMIRAM,12.54,1,75,99.0,0.0
636,13.15,VA,ZARWARAM,12.52,3,2038,2997.0,1176.0
637,13.67,VT,AMIYAWAKO,12.27,1,65,,0.0
638,13.64,VA,ISSARI,12.27,2,1300,1513.0,701.0
639,13.12,VA,WALADA,12.47,1,333,,191.0
640,13.1,VA,KABARIDI,12.42,1,40,55.0,0.0
641,13.17,VA,BOULABRIN KADJIMA,12.39,1,63,,0.0
642,13.37,VT,BOULA MOA,12.45,1,116,,0.0
643,13.39,VA,ADJI KOYARI KIARI,12.49,1,479,751.0,443.0
644,13.6,VA,MAI DILARAM I,12.28,1,213,,0.0
645,13.29,VA,DESSCAOUA (DASSA),12.42,1,281,,0.0
646,13.19,VT,BIRINDI,12.47,1,57,,0.0
647,13.22,VA,DEISSA MANGA,12.47,1,373,,0.0
648,13.22,VT,ARI ARNADI,12.52,1,68,,0.0
649,13.21,VA,LAWAN IBRINDI,12.47,1,83,,0.0
650,13.12,VT,KAWIYA MATA WELERI,12.4,1,47,,0.0
651,13.12,H,KAWIYA MALAM MELERI,12.42,1,27,,0.0
652,13.12,H,KAWIYA MAINARI,12.4,1,19,12.0,0.0
653,13.12,H,KAMIYA MALOUMDI,12.4,1,41,,0.0
654,13.12,H,KAWIYA ARI  KOLOMI,12.38,1,33,,0.0
655,13.93,H,KAWIYA MOUSSA ASSARI,12.38,1,76,,0.0
656,13.1,H,N'DILOWORI KAWIYA,12.4,1,28,,0.0
657,13.12,H,KAMIYA MOUSTAPHA,12.41,1,17,,0.0
658,13.13,VA,KAWIYA LAWAN,12.4,1,65,,0.0
659,13.3,VT,KADJIMARI,12.3,1,205,264.0,0.0
660,13.3,VT,ZOULOURI,12.32,1,114,,0.0
661,13.3,VA,SALIFOURI,12.3,1,73,,274.0
662,13.35,VT,BOULA MENERI,12.5,1,58,,0.0
663,13.1,VA,MADOU ADJIRI,12.35,1,71,,0.0
664,13.22,VT,WOGOM I,12.27,1,171,,0.0
665,13.25,VT,BOUDDOUM,12.24,1,410,,0.0
666,13.24,VT,LOUTOURI,12.29,1,36,134.0,0.0
667,13.22,VA,WOGOM II,12.28,1,284,,0.0
668,13.22,VA,KARGAMARI,12.44,2,906,587.0,818.0
669,13.08,VA,GADJAJI LAWAN KADAG,12.46,1,230,,0.0
670,13.26,VT,DOCHE,12.57,1,506,506.0,0.0
671,13.25,VA,DABOGO,12.55,1,1188,,0.0
672,13.75,VT,BOULABRIN,12.45,1,102,,0.0
673,13.19,VA,CHETIMARI,12.42,2,719,1518.0,702.0
674,13.09,VA,DOURO,12.4,1,559,849.0,330.0
675,13.27,VT,DOUMBOULLA(DASSA),12.39,1,176,,0.0
676,13.25,VA,KALGOUNNAM IBRENDI,12.37,1,428,,0.0
677,13.27,VA,MOUSTAPHARI (TOURBAN GUIDA),12.57,1,1710,,0.0
678,13.21,VA,ROUDA,12.54,1,387,344.0,288.0
679,13.2,VA,LOGO,12.54,1,465,804.0,243.0
680,13.25,VA,ARINGOUDOURI,12.45,1,193,,0.0
681,13.25,VA,TATAKOUTOU,12.45,1,153,438.0,0.0
682,13.2,VA,DABAGON BRINE,12.52,1,180,,0.0
683,13.2,VA,DABAGON KOYOUWA,12.52,1,320,,0.0
684,13.15,VT,MELERI,12.45,1,81,163.0,0.0
685,13.12,VT,BOULALARI,12.32,1,180,,0.0
686,13.11,VT,KATRIDI,12.31,1,79,83.0,0.0
687,13.12,VA,ALLAMMO MALAM CHETIMA,12.3,1,221,,0.0
688,13.3,VA,MAMARI BRIM,12.47,1,347,,0.0
689,13.32,VA,MADOU GANARI (ABBA KOURAJI),12.5,1,221,,0.0
690,13.31,VA,MALLAM GAMARI,12.53,1,439,,0.0
691,13.34,VA,NOURI MALAM BOUCAR,12.49,1,68,,0.0
692,13.34,VA,KAKAYA KIARI,12.47,1,124,153.0,0.0
693,13.32,VA,MAMARI DINA(BAGARA),12.45,1,264,,0.0
694,13.42,VA,N'GUEL KOLO,12.37,1,1604,3291.0,0.0
695,13.25,VA,ISSOUFOURI,12.44,1,319,459.0,261.0
696,13.23,VA,MAI ZARWARAM (KANOUMBOURI),12.42,1,184,,0.0
697,13.09,VT,AFOFO,12.35,1,123,,0.0
698,13.18,VT,BOULA BIRINE,12.47,1,107,,0.0
699,13.09,VA,AFOFO,12.36,1,168,,0.0
700,13.11,VA,N'GOURTOUA,12.33,1,294,,203.0
701,13.15,VA,BIRIBOULLA,12.35,1,293,,0.0
702,13.23,VT,ABOUCARDI(RATTACHE AMSSAMARI),12.32,1,91,,0.0
703,13.2,VT,ALATA KORI,12.37,1,71,,0.0
704,13.22,VA,AMSSAMIRI,12.39,1,276,,0.0
705,13.12,VA,KAWIYA LAWAN BOUKAR,12.38,1,26,19.0,0.0
706,13.32,VA,ABBA MAGOUMERI,12.42,1,184,,0.0
707,13.32,VA,BOULA BIRIN GREMAH,12.42,1,65,,0.0
708,13.29,VA,KABI BAGARA,12.45,1,199,253.0,0.0
709,13.29,VA,KABI,12.45,1,390,253.0,0.0
710,13.13,VT,KILWA,12.48,1,85,,0.0
711,13.19,VT,CHETIMARI SIDIRI (CHATIMA SIDIRI),12.45,1,96,,0.0
712,13.18,VT,KOUBLE MAIGARI BOUKAR,12.48,1,381,,0.0
713,13.17,VA,CHETIMA WANGO,12.47,1,486,,0.0
714,13.72,VT,KINDJA HINDI,12.13,1,79,133.0,0.0
715,13.76,VA,KARGA,12.16,1,51,,0.0
716,13.3,VA,YAGUIGUIDI,12.5,1,545,,0.0
717,13.25,VA,DJORI KOULO,12.55,1,307,,210.0
718,13.3,VA,MESSAOUA (MESSA I),12.25,1,165,,0.0
719,13.09,VA,GAIDAM TCHOUKOU,12.49,1,598,42.0,0.0
720,13.6,VA,DIESSA TOUBORI,12.28,1,167,,0.0
721,13.61,VA,MEDOULARAM II,12.29,1,110,,0.0
722,13.2,VA,GREMADI,12.4,1,429,540.0,338.0
723,13.64,VT,BADIRI,12.19,1,385,,0.0
724,13.72,VT,BOUKAR KAOURI,12.17,1,34,33.0,0.0
725,13.13,VA,KARIA,12.4,1,136,,0.0
726,13.1,CPT,KOUBLE MAMATRA,12.45,1,272,,0.0
727,13.13,CPT,DAMARAM,12.42,1,110,254.0,214.0
728,13.16,CPT,MOUNOUMARI,12.4,1,81,107.0,0.0
729,13.23,CPT,KARGAMARI,12.45,2,23,587.0,818.0
730,13.17,CPT,BOULABIRINE,12.39,1,310,,0.0
731,13.72,CPT,ASKERAM,12.22,1,129,,0.0
732,13.3,PE,MESSAOUA (MESSA II),12.26,1,303,,0.0
733,13.39,PE,TANGAROUA,12.25,1,349,,0.0
734,13.45,PE,KASSATCHIA PEULH,12.2,1,126,154.0,0.0
735,13.45,PE,POUNDOU BOUBA,12.22,1,52,93.0,0.0
736,13.55,PE,N'GUEL BOULOU,12.47,1,52,,0.0
737,13.52,PE,N'GUEL SAA,12.21,1,72,,0.0
738,13.62,PE,SAYAM FORAGE,12.5,1,335,,0.0
739,13.45,VT,NGABARA,12.65,1,27,,0.0
740,13.42,VT,MOUSSA KELLOURI,12.62,1,26,,0.0
741,13.35,VT,MAMANE MOUSSARI,12.65,1,31,,0.0
742,13.42,VA,BLONGOU YAKOU,12.6,1,534,,0.0
743,13.34,VT,MADOU KAOURI,12.67,1,252,533.0,271.0
744,13.18,VT,LOWO  ( VT ),12.55,1,152,,0.0
745,13.32,VA,KAYEWA,12.7,1,610,,0.0
746,13.34,VT,MADOU -FADJIMIRIM,12.54,1,73,,0.0
747,13.34,VA,LIGARIDI ( VA ),12.52,1,227,,0.0
748,13.34,VT,MATAOU-GANA ( VT ),12.54,1,120,,0.0
749,13.34,VA,MATAOU- KOURA ( VA ),12.55,1,105,,0.0
750,13.3,VA,LADA KOURA,12.64,1,1813,,0.0
751,13.32,VT,MALOUMDI,12.59,1,109,,0.0
752,13.32,VT,ARI GUIRGUIDI,12.58,1,92,104.0,0.0
753,13.3,VA,DJORI KOLLO (VA ),12.55,1,88,,0.0
754,13.29,VA,BAGARA,12.59,1,2103,2135.0,246.0
755,13.33,VA,GUIRICHIA,12.63,1,351,,0.0
756,13.37,VT,ARI KOLORI,12.62,1,130,,0.0
757,13.35,VT,MARMAKIMERI,12.64,1,68,,0.0
758,13.34,VA,BOULANGOURI,12.64,1,311,,265.0
759,13.29,VA,CHETIMARI  GREMA ARTORI,12.64,1,281,,0.0
760,13.28,VA,CHETIMARI,12.63,1,280,,223.0
761,13.4,VA,MAMARI,12.52,1,674,1074.0,340.0
762,13.35,VT,MALARI,12.58,1,13,,0.0
763,13.35,VT,BYANDI ( VT ),12.55,1,70,,0.0
764,13.35,VA,DAGARGO DJAGOURGO,12.57,1,220,,0.0
765,13.35,VA,KOURSARI (KOUNDILINDI KOURSARI),12.6,1,227,,0.0
766,13.33,VT,MELERI (VT ),12.57,1,7,,0.0
767,13.33,VA,ARIDJIGUINDI ( VA ),12.58,1,455,,0.0
768,13.46,VA,KOULO KOURA (KOULAKOURA),12.46,1,513,,0.0
769,13.25,VA,MALONDI (FOGUE MALONDI),12.49,1,98,,0.0
770,13.35,VT,MATARI,12.6,1,224,300.0,0.0
771,13.35,VT,MATARI,12.6,1,111,300.0,0.0
772,13.4,VA,KAGANIA ( VT ),12.7,1,248,,0.0
773,13.77,VA,MATARDE (BANGALIYE),12.78,1,111,,0.0
774,13.49,VA,BOULAMARE,12.9,1,304,,0.0
775,13.37,VT,KANGOURI,12.66,1,219,,0.0
776,13.37,VA,N'GOUI KOURA,12.67,1,20,,0.0
777,13.4,VA,YARTA,12.79,1,262,644.0,220.0
778,13.4,VA,ALLAGARNA MALOUNDI,12.78,1,219,,0.0
779,13.38,VA,GUESSERE,12.78,1,172,,0.0
780,13.43,VA,ALLA DALAMARAM,12.82,1,1155,,0.0
781,13.49,VT,GRETCHARDI,12.79,1,191,,0.0
782,13.47,VA,YOUWA ( VA ),12.82,1,645,,0.0
783,13.47,VT,MALAM BOULORI (VT ),12.8,1,119,,0.0
784,13.47,VT,WARADI,12.75,1,130,195.0,0.0
785,13.45,VA,N'GADAWA ( VA ),12.84,1,229,,0.0
786,13.5,VT,KRI KROU KOUDO,12.69,1,132,,0.0
787,13.52,VA,WARAGOU,12.72,1,432,582.0,0.0
788,13.37,VA,DOULOUM,12.51,1,37,73.0,0.0
789,13.52,VT,GUICHER GACHEROU,12.83,1,18,,0.0
790,13.49,VT,OULOUA (VT ),12.82,1,346,,0.0
791,13.75,VT,KARE NEBBAM,12.87,1,114,,0.0
792,13.55,VT,IBRANDI (YOURAMDI),12.82,1,98,,0.0
793,13.55,VT,DOUGOULE,12.8,1,22,,0.0
794,13.53,VT,KANGOURI MAMADOU,12.83,1,55,76.0,0.0
795,13.47,VA,GUESKEROU I ( VA ),12.83,1,280,,0.0
796,13.6,VT,MALAM DALLARI,12.92,1,83,,0.0
797,13.47,VA,GUESKEROU II,12.83,1,867,,0.0
798,13.47,VA,GUESKEROU GALARI,12.83,1,407,,0.0
799,13.6,VT,BOUKARDI,12.92,1,51,131.0,0.0
800,13.68,VA,MALAM DJOGORI,12.92,1,186,,0.0
801,13.8,VA,ARGORAM,12.72,1,103,,18.0
802,13.72,VA,KINJA HINDI,12.13,1,583,,0.0
803,13.6,VT,BOUKARDI,12.92,1,114,131.0,0.0
804,13.37,VA,MATARDE,12.77,1,62,390.0,90.0
805,13.35,VT,MADOU FANDARI,12.65,1,59,,0.0
806,13.38,VT,KANGAR DOUNGOU,12.65,1,42,,0.0
807,13.37,VT,ARI TCHELORI,12.67,1,28,,0.0
808,13.4,VT,KAGARA KOURA II,12.63,1,123,,0.0
809,13.39,VA,KANGARA KOURA,12.64,1,48,,0.0
810,13.52,VT,BANARI ( VT ),12.89,1,89,,0.0
811,13.5,VA,KARAWA,12.94,1,197,187.0,0.0
812,13.4,VA,GARIN DOGO,12.77,1,449,1016.0,254.0
813,13.54,VT,BARAFAYE,12.79,1,46,,0.0
814,13.53,VA,MANDAIARI (MAKINTARI),12.82,1,290,,0.0
815,13.49,VA,N'GOUMAO,12.9,1,383,,0.0
816,13.48,VA,AREWA (VA ),12.85,1,410,,0.0
817,13.4,VA,MASSA,12.79,1,340,420.0,285.0
818,13.37,VA,DJOUGOULOU FIDA,12.77,1,117,,0.0
819,13.45,VT,MALAM  ARIDI ( VT ),12.7,1,112,,0.0
820,13.45,VA,ILLAWOURO DALAMARAM (VA),12.82,1,233,,0.0
821,13.45,VA,ILLA WORO DE BINOR ( VA ),12.8,1,317,,0.0
822,13.47,VA,N'GALORI  ( VA ),12.8,1,152,,0.0
823,13.37,VT,DJALORI,12.7,1,79,,184.0
824,13.39,VT,KIASSAFAOUNO,12.7,1,40,,0.0
825,13.35,VA,TERMO MELERI (FEO TERMO MELERI),12.73,1,133,,0.0
826,13.35,VA,FEO ZEIBADARI,12.73,1,674,,0.0
827,13.35,VA,FEO KOURA,12.73,1,586,,0.0
828,13.37,VA,FEO BALARGUE,12.74,1,577,,0.0
829,13.45,VT,BOULABRIN,12.75,1,199,,0.0
830,13.45,VT,DONGA,12.75,1,61,127.0,0.0
831,13.42,VT,MADOU KOUROUDI,12.77,1,145,,0.0
832,13.42,VA,DEWA KALIGUIDI I (KARGUERI,12.8,1,421,,0.0
833,13.42,VA,DEWA KALIGUIDI II (KARGUERI,12.8,1,180,,0.0
834,13.47,VT,BOUKAR MANGARI,12.77,1,210,224.0,0.0
835,13.42,VA,DEWA II,12.8,1,314,580.0,411.0
836,13.42,VA,DEWA I,12.8,1,336,434.0,0.0
837,13.32,VA,ARGOU FIDE,12.72,1,92,,0.0
838,13.5,VT,KAGARE,12.85,1,287,99.0,0.0
839,13.55,VT,MARAM KAWEYE (VT ),12.85,1,318,,0.0
840,13.54,VT,MARAM KARIMBOWA ( VA ),12.87,1,83,,0.0
841,13.52,VT,N'GAYAMI ( VT ),12.89,1,35,,0.0
842,13.54,VT,DALARI,12.84,1,42,,0.0
843,13.5,VA,KAGARE (N'GAGAM) (VA ),12.85,1,61,,0.0
844,13.54,VA,GALDJGA DIGUINE (DIGUINE GALJA),12.92,1,236,,0.0
845,13.57,VT,N'GALOUA  GANA ( VA ),12.9,1,35,,0.0
846,13.45,VT,MACHE MARI (VT ),12.8,1,56,,0.0
847,13.4,VT,MALAM BOUKARDI ( VA ),12.69,1,187,,0.0
848,13.55,VA,N'GALMA (N'GALOUA ),12.9,1,383,,0.0
849,13.6,VT,BOULA -KAOURI ( VT ),12.89,1,130,,0.0
850,13.5,VA,BOULAYI,12.92,1,378,,253.0
851,13.5,VA,LAMANA,12.92,1,286,566.0,304.0
852,13.39,VT,BOUKAR TCHELLOURI ( VT ),12.69,1,62,,0.0
853,13.35,VT,N'GOUI,12.69,1,159,539.0,0.0
